,Link,Name
6237,https://www.drugs.com/cdi/docusol-plus-mini-enema.html,DocuSol Plus Mini-Enema
6238,https://www.drugs.com/cdi/docuzen.html,Docuzen
6239,https://www.drugs.com/mtm/dofetilide.html,Dofetilide
6240,https://www.drugs.com/cons/dofus.html,Dofus
6241,https://www.drugs.com/dojolvi.html,Dojolvi
6242,https://www.drugs.com/dok.html,DOK
6243,https://www.drugs.com/mtm/dok-plus.html,Dok Plus
6244,https://www.drugs.com/mtm/dolasetron.html,Dolasetron
6245,https://www.drugs.com/cdi/dolasetron-injection.html,Dolasetron Injection
6246,https://www.drugs.com/cons/dolasetron-oral-intravenous.html,"Dolasetron Oral, Intravenous"
6247,https://www.drugs.com/cdi/dolasetron-tablets.html,Dolasetron Tablets
6248,https://www.drugs.com/cons/dolgic-lq.html,Dolgic LQ
6249,https://www.drugs.com/cons/dolgic-lq-oral.html,Dolgic LQ Oral
6250,https://www.drugs.com/cdi/dolgic-plus.html,Dolgic Plus
6251,https://www.drugs.com/cons/dolobid.html,Dolobid
6252,https://www.drugs.com/cons/dolobid-oral-rectal.html,"Dolobid Oral, Rectal"
6253,https://www.drugs.com/cdi/dologen.html,Dologen
6254,https://www.drugs.com/mtm/dologesic.html,Dologesic
6255,https://www.drugs.com/mtm/dologesic-df.html,Dologesic DF
6256,https://www.drugs.com/npp/dolomite.html,Dolomite
6257,https://www.drugs.com/cons/dolono.html,Dolono
6258,https://www.drugs.com/cdi/dolophine.html,Dolophine
6259,https://www.drugs.com/mtm/dolorac.html,Dolorac
6260,https://www.drugs.com/pro/doloracin-l-with-lidocaine.html,Doloracin/L with Lidocaine
6261,https://www.drugs.com/pro/doloracin-l-rx-with-lidocaine.html,Doloracin/L Rx with Lidocaine
6262,https://www.drugs.com/pro/doloracin-rx.html,Doloracin Rx
6263,https://www.drugs.com/cdi/dolorex.html,Dolorex
6264,https://www.drugs.com/cons/dolorex-forte.html,Dolorex Forte
6265,https://www.drugs.com/pro/dolor-parche-with-lidocaine.html,Dolor-Parche with Lidocaine
6266,https://www.drugs.com/pro/dolor-parche-with-lidocaine-patch.html,Dolor-Parche with Lidocaine Patch
6267,https://www.drugs.com/cons/dolotic.html,Dolotic
6268,https://www.drugs.com/pro/dolotranz.html,Dolotranz
6269,https://www.drugs.com/mtm/dolutegravir.html,Dolutegravir
6270,https://www.drugs.com/cdi/dolutegravir-10-mg.html,Dolutegravir 10 mg
6271,https://www.drugs.com/cdi/dolutegravir-25-mg-and-50-mg.html,Dolutegravir 25 mg and 50 mg
6272,https://www.drugs.com/mtm/dolutegravir-and-lamivudine.html,Dolutegravir and lamivudine
6273,https://www.drugs.com/mtm/dolutegravir-and-rilpivirine.html,Dolutegravir and rilpivirine
6274,https://www.drugs.com/cons/dom-etoposide.html,Dom-Etoposide
6275,https://www.drugs.com/cons/domperidone.html,Domperidone
6276,https://www.drugs.com/pro/donatuss-dc-syrup.html,Donatuss DC Syrup
6277,https://www.drugs.com/cdi/donatussin.html,Donatussin
6278,https://www.drugs.com/cons/donatussin-dc.html,Donatussin DC
6279,https://www.drugs.com/mtm/donatussin-drops.html,Donatussin Drops
6280,https://www.drugs.com/mtm/donepezil.html,Donepezil
6281,https://www.drugs.com/cdi/donepezil-23-mg-tablets.html,Donepezil 23 mg Tablets
6282,https://www.drugs.com/pro/donepezil-er-tablets.html,Donepezil ER Tablets
6283,https://www.drugs.com/mtm/donepezil-and-memantine.html,Donepezil and memantine
6284,https://www.drugs.com/pro/donepezil-orally-disintegrating-tablet.html,Donepezil Orally Disintegrating Tablet
6285,https://www.drugs.com/cdi/donepezil-orally-disintegrating-tablets.html,Donepezil Orally Disintegrating Tablets
6286,https://www.drugs.com/cdi/donepezil-tablets.html,Donepezil Tablets
6287,https://www.drugs.com/mtm/dong-quai.html,Dong quai
6288,https://www.drugs.com/mtm/donnatal.html,Donnatal
6289,https://www.drugs.com/pro/donnatal-elixir.html,Donnatal Elixir
6290,https://www.drugs.com/cdi/donnatal-hyoscyamine-atropine-scopolamine-and-phenobarbital-elixir.html,"Donnatal (Hyoscyamine, Atropine, Scopolamine, and Phenobarbital Elixir)"
6291,https://www.drugs.com/cdi/donnatal-hyoscyamine-atropine-scopolamine-and-phenobarbital-tablets.html,"Donnatal (Hyoscyamine, Atropine, Scopolamine, and Phenobarbital Tablets)"
6292,https://www.drugs.com/pro/donnatal-tablets.html,Donnatal Tablets
6293,https://www.drugs.com/cons/donnatussin.html,Donnatussin
6294,https://www.drugs.com/pro/donor-prep-kit.html,Donor Prep Kit
6295,https://www.drugs.com/dopamine.html,Dopamine
6296,https://www.drugs.com/pro/dopamine-and-dextrose.html,Dopamine and Dextrose
6297,https://www.drugs.com/mtm/dopamine-injection.html,Dopamine injection
6298,https://www.drugs.com/pro/dopamine-injection-concentrate.html,"Dopamine Injection, Concentrate"
6299,https://www.drugs.com/pro/dopram.html,Dopram
6300,https://www.drugs.com/pro/dopram-v.html,Dopram-V
6301,https://www.drugs.com/doptelet.html,Doptelet
6302,https://www.drugs.com/mtm/doral.html,Doral
6303,https://www.drugs.com/pro/doral-tablets.html,Doral Tablets
6304,https://www.drugs.com/mtm/doravirine.html,Doravirine
6305,https://www.drugs.com/mtm/doravirine-lamivudine-and-tenofovir.html,"Doravirine, lamivudine, and tenofovir"
6306,https://www.drugs.com/monograph/,"Doravirine, Lamivudine, and Tenofovir Disoproxil"
6307,https://www.drugs.com/cdi/doravirine-lamivudine-and-tenofovir-disoproxil-fumarate.html,"Doravirine, Lamivudine, and Tenofovir Disoproxil Fumarate"
6308,https://www.drugs.com/doribax.html,Doribax
6309,https://www.drugs.com/cdi/doripenem.html,Doripenem
6310,https://www.drugs.com/cons/doripenem-intravenous.html,Doripenem Intravenous
6311,https://www.drugs.com/pro/dormosedan.html,Dormosedan
6312,https://www.drugs.com/cdi/dornase-alfa.html,Dornase Alfa
6313,https://www.drugs.com/mtm/dornase-alfa-inhalation.html,Dornase alfa inhalation
6314,https://www.drugs.com/cons/dornase-alfa-inhalation-oral-nebulization.html,"Dornase alfa Inhalation, oral/nebulization"
6315,https://www.drugs.com/cdi/doryx.html,Doryx
6316,https://www.drugs.com/cons/doryx-mpc.html,Doryx MPC
6317,https://www.drugs.com/cdi/dorzolamide.html,Dorzolamide
6318,https://www.drugs.com/mtm/dorzolamide-ophthalmic.html,Dorzolamide ophthalmic
6319,https://www.drugs.com/ppa/dorzolamide-and-timolol.html,Dorzolamide and Timolol
6320,https://www.drugs.com/cdi/dorzolamide-and-timolol-eye-drops.html,Dorzolamide and Timolol Eye Drops
6321,https://www.drugs.com/mtm/dorzolamide-and-timolol-ophthalmic.html,Dorzolamide and timolol ophthalmic
6322,https://www.drugs.com/pro/dorzolamide-and-timolol-ophthalmic-solution.html,Dorzolamide and Timolol Ophthalmic Solution
6323,https://www.drugs.com/cdi/dorzolamide-and-timolol-preservative-free-eye-drops.html,Dorzolamide and Timolol Preservative-Free Eye Drops
6324,https://www.drugs.com/cons/dostinex.html,Dostinex
6325,https://www.drugs.com/dotarem.html,Dotarem
6326,https://www.drugs.com/pro/dotti-patch.html,Dotti Patch
6327,https://www.drugs.com/cdi/double-antibiotic.html,Double Antibiotic
6328,https://www.drugs.com/cdi/double-antibiotic-pain-relief.html,Double Antibiotic + Pain Relief
6329,https://www.drugs.com/cons/double-cap-topical.html,Double Cap Topical
6330,https://www.drugs.com/dovato.html,Dovato
6331,https://www.drugs.com/cons/dovobet.html,Dovobet
6332,https://www.drugs.com/dovonex.html,Dovonex
6333,https://www.drugs.com/cdi/dovonex-calcipotriene-cream-and-ointment.html,Dovonex (Calcipotriene Cream and Ointment)
6334,https://www.drugs.com/cdi/dovonex-calcipotriene-scalp-solution.html,Dovonex (Calcipotriene Scalp Solution)
6335,https://www.drugs.com/pro/dovonex-cream.html,Dovonex Cream
6336,https://www.drugs.com/pro/dovonex-ointment.html,Dovonex Ointment
6337,https://www.drugs.com/pro/dovonex-scalp-solution.html,Dovonex Scalp Solution
6338,https://www.drugs.com/cons/dovonex-topical.html,Dovonex Topical
6339,https://www.drugs.com/pro/doxapram.html,Doxapram
6340,https://www.drugs.com/doxazosin.html,Doxazosin
6341,https://www.drugs.com/cdi/doxazosin-extended-release-tablets.html,Doxazosin Extended-Release Tablets
6342,https://www.drugs.com/cdi/doxazosin-tablets.html,Doxazosin Tablets
6343,https://www.drugs.com/cons/doxepin.html,Doxepin
6344,https://www.drugs.com/cdi/doxepin-capsules.html,Doxepin Capsules
6345,https://www.drugs.com/mtm/doxepin-capsules-oral-concentrate.html,"Doxepin capsules, oral concentrate"
6346,https://www.drugs.com/pro/doxepin-cream.html,Doxepin Cream
6347,https://www.drugs.com/cdi/doxepin-oral-concentrate.html,Doxepin Oral Concentrate
6348,https://www.drugs.com/pro/doxepin-oral-solution-concentrate.html,Doxepin Oral Solution Concentrate
6349,https://www.drugs.com/monograph/,Doxepin (Systemic)
6350,https://www.drugs.com/cdi/doxepin-tablets.html,Doxepin Tablets
6351,https://www.drugs.com/mtm/doxepin-topical.html,Doxepin topical
6352,https://www.drugs.com/monograph/doxercalciferol.html,Doxercalciferol
6353,https://www.drugs.com/cdi/doxercalciferol-capsules.html,Doxercalciferol Capsules
6354,https://www.drugs.com/cdi/doxercalciferol-injection.html,Doxercalciferol Injection
6355,https://www.drugs.com/mtm/doxercalciferol-oral-injection.html,Doxercalciferol oral/injection
6356,https://www.drugs.com/mtm/doxil.html,Doxil
6357,https://www.drugs.com/mtm/doxorubicin.html,Doxorubicin
6358,https://www.drugs.com/cdi/doxorubicin-conventional.html,Doxorubicin (Conventional)
6359,https://www.drugs.com/cons/doxorubicin-intravenous.html,Doxorubicin Intravenous
6360,https://www.drugs.com/mtm/doxorubicin-liposomal.html,Doxorubicin liposomal
6361,https://www.drugs.com/cons/doxorubicin-liposome-intravenous.html,Doxorubicin liposome Intravenous
6362,https://www.drugs.com/cdi/doxy-100.html,Doxy 100
6363,https://www.drugs.com/doxycycline.html,Doxycycline
6364,https://www.drugs.com/cdi/doxycycline-capsules-with-omega-3-and-vitamin-e-capsules.html,Doxycycline Capsules with Omega-3 and Vitamin E Capsules
6365,https://www.drugs.com/cdi/doxycycline-capsules-rosacea.html,Doxycycline Capsules (Rosacea)
6366,https://www.drugs.com/pro/doxycycline-delayed-release-capsule.html,Doxycycline Delayed Release Capsule
6367,https://www.drugs.com/cdi/doxycycline-delayed-release-tablets.html,Doxycycline Delayed-Release Tablets
6368,https://www.drugs.com/monograph/,Doxycycline (EENT)
6369,https://www.drugs.com/pro/doxycycline-hyclate.html,Doxycycline Hyclate
6370,https://www.drugs.com/pro/doxycycline-hyclate-delayed-release.html,Doxycycline Hyclate Delayed Release
6371,https://www.drugs.com/pro/doxycycline-hyclate-tablets.html,Doxycycline Hyclate Tablets
6372,https://www.drugs.com/cdi/doxycycline-injection.html,Doxycycline Injection
6373,https://www.drugs.com/pro/doxycycline-monohydrate.html,Doxycycline Monohydrate
6374,https://www.drugs.com/pro/doxycycline-oral-suspension.html,Doxycycline Oral Suspension
6375,https://www.drugs.com/cons/doxycycline-subgingival.html,Doxycycline Subgingival
6376,https://www.drugs.com/cdi/doxycycline-suspension.html,Doxycycline Suspension
6377,https://www.drugs.com/cdi/doxycycline-syrup.html,Doxycycline Syrup
6378,https://www.drugs.com/monograph/,Doxycycline (Systemic)
6379,https://www.drugs.com/pro/doxycycline-tablets.html,Doxycycline Tablets
6380,https://www.drugs.com/cdi/doxycycline-tablets-and-capsules.html,Doxycycline Tablets and Capsules
6381,https://www.drugs.com/cdi/doxycycline-tablets-salicylic-acid-wash-and-sunscreen-lotion-kit.html,"Doxycycline Tablets, Salicylic Acid Wash, and Sunscreen Lotion Kit"
6382,https://www.drugs.com/pro/doxycyline-suspension.html,Doxycyline Suspension
6383,https://www.drugs.com/mtm/doxylamine.html,Doxylamine
6384,https://www.drugs.com/mtm/doxylamine-and-phenylephrine.html,Doxylamine and phenylephrine
6385,https://www.drugs.com/cdi/doxylamine-and-phenylephrine-tablets.html,Doxylamine and Phenylephrine Tablets
6386,https://www.drugs.com/cdi/doxylamine-and-pseudoephedrine-liquid.html,Doxylamine and Pseudoephedrine Liquid
6387,https://www.drugs.com/mtm/doxylamine-and-pyridoxine.html,Doxylamine and pyridoxine
6388,https://www.drugs.com/npp/dragon-s-blood.html,Dragon's Blood
6389,https://www.drugs.com/mtm/dramamine.html,Dramamine
6390,https://www.drugs.com/cdi/dramamine-dimenhydrinate-chewable-tablets.html,Dramamine (Dimenhydrinate Chewable Tablets)
6391,https://www.drugs.com/cdi/dramamine-dimenhydrinate-tablets.html,Dramamine (Dimenhydrinate Tablets)
6392,https://www.drugs.com/cons/dramamine-ii.html,Dramamine II
6393,https://www.drugs.com/cdi/dramamine-less-drowsy.html,Dramamine Less Drowsy
6394,https://www.drugs.com/cdi/drax-exametazime.html,Drax Exametazime
6395,https://www.drugs.com/pro/draximage-maa.html,Draximage MAA
6396,https://www.drugs.com/cdi/dr-boldt-s-hiney-healer.html,Dr. Boldt’s Hiney Healer
6397,https://www.drugs.com/mtm/dr-caldwell-laxative.html,Dr Caldwell Laxative
6398,https://www.drugs.com/cons/dr-caldwell-senna-laxative.html,Dr. Caldwell Senna Laxative
6399,https://www.drugs.com/cons/drenison.html,Drenison
6400,https://www.drugs.com/cons/drenison-1-4.html,Drenison 1/4
6401,https://www.drugs.com/cons/drenison-tape.html,Drenison Tape
6402,https://www.drugs.com/mtm/driminate.html,Driminate
6403,https://www.drugs.com/cdi/drinkables-fruits-and-vegetables.html,Drinkables Fruits and Vegetables
6404,https://www.drugs.com/cdi/drinkables-multivitamins.html,Drinkables MultiVitamins
6405,https://www.drugs.com/mtm/drisdol.html,Drisdol
6406,https://www.drugs.com/cdi/drisdol-ergocalciferol-capsules-and-tablets.html,Drisdol (Ergocalciferol Capsules and Tablets)
6407,https://www.drugs.com/cdi/drisdol-ergocalciferol-solution.html,Drisdol (Ergocalciferol Solution)
6408,https://www.drugs.com/mtm/dristan-12-hour.html,Dristan 12-Hour
6409,https://www.drugs.com/cdi/dristan-cold.html,Dristan Cold
6410,https://www.drugs.com/mtm/dristan-cold-multi-symptom-formula.html,Dristan Cold Multi Symptom Formula
6411,https://www.drugs.com/mtm/dristan-cold-non-drowsy.html,Dristan Cold Non-Drowsy
6412,https://www.drugs.com/cdi/dristan-spray.html,Dristan Spray
6413,https://www.drugs.com/pro/dritho-creme.html,Dritho Creme
6414,https://www.drugs.com/cons/drithocreme-topical.html,Drithocreme Topical
6415,https://www.drugs.com/cdi/dritho-scalp.html,Dritho-Scalp
6416,https://www.drugs.com/cons/dritho-scalp-topical.html,Dritho-Scalp Topical
6417,https://www.drugs.com/cons/drituss-g.html,Drituss G
6418,https://www.drugs.com/drixoral.html,Drixoral
6419,https://www.drugs.com/cdi/drixoral-allergy-sinus.html,Drixoral Allergy Sinus
6420,https://www.drugs.com/cdi/drixoral-cold-flu.html,Drixoral Cold/Flu
6421,https://www.drugs.com/mtm/drixoral-decongestant-non-drowsy.html,Drixoral Decongestant Non-Drowsy
6422,https://www.drugs.com/cdi/drixoral-sinus.html,Drixoral Sinus
6423,https://www.drugs.com/mtm/drizalma-sprinkle.html,Drizalma Sprinkle
6424,https://www.drugs.com/pro/dromelate-injection.html,Dromelate Injection
6425,https://www.drugs.com/mtm/dronabinol.html,Dronabinol
6426,https://www.drugs.com/cdi/dronabinol-capsules.html,Dronabinol Capsules
6427,https://www.drugs.com/cdi/dronabinol-oral-solution.html,Dronabinol Oral Solution
6428,https://www.drugs.com/pro/droncit.html,Droncit
6429,https://www.drugs.com/mtm/dronedarone.html,Dronedarone
6430,https://www.drugs.com/pro/drontal.html,Drontal
6431,https://www.drugs.com/pro/drontal-plus.html,Drontal Plus
6432,https://www.drugs.com/mtm/droperidol.html,Droperidol
6433,https://www.drugs.com/cons/droperidol-injection.html,Droperidol Injection
6434,https://www.drugs.com/cdi/drops.html,Drops
6435,https://www.drugs.com/mtm/drospirenone.html,Drospirenone
6436,https://www.drugs.com/mtm/drospirenone-and-estradiol.html,Drospirenone and estradiol
6437,https://www.drugs.com/mtm/drospirenone-and-ethinyl-estradiol.html,Drospirenone and ethinyl estradiol
6438,https://www.drugs.com/mtm/drospirenone-ethinyl-estradiol-and-levomefolate.html,"Drospirenone, ethinyl estradiol, and levomefolate"
6439,https://www.drugs.com/mtm/drotuss-cp.html,DroTuss-CP
6440,https://www.drugs.com/mtm/droxia.html,Droxia
6441,https://www.drugs.com/mtm/droxidopa.html,Droxidopa
6442,https://www.drugs.com/cdi/droxy.html,Droxy
6443,https://www.drugs.com/cons/dr-scholl-s-athlete-s-foot-topical.html,Dr. Scholl's Athlete's Foot Topical
6444,https://www.drugs.com/cons/dr-scholl-s-clear-away-one-step-plantar-wart-remover-topical.html,Dr. Scholl's Clear Away One Step Plantar Wart Remover Topical
6445,https://www.drugs.com/mtm/dr-scholl-s-clear-away-wart-remover.html,Dr Scholl's Clear Away Wart Remover
6446,https://www.drugs.com/mtm/dr-scholl-s-corn-removers.html,Dr Scholl's Corn Removers
6447,https://www.drugs.com/cons/dr-scholl-s-cushlin-ultra-slim-callus-removers-topical.html,Dr. Scholl's Cushlin Ultra Slim Callus Removers Topical
6448,https://www.drugs.com/cons/dr-scholl-s-cushlin-ultra-slim-corn-removers-topical.html,Dr. Scholl's Cushlin Ultra Slim Corn Removers Topical
6449,https://www.drugs.com/cons/dr-scholl-s-medicated-foot-powder.html,Dr. Scholl's Medicated Foot Powder
6450,https://www.drugs.com/cdi/dr-scholl-s-zino-soft-corn-remover.html,Dr. Scholl's Zino Soft Corn Remover
6451,https://www.drugs.com/cdi/dr-smith-s-diaper-rash.html,Dr. Smith's Diaper Rash
6452,https://www.drugs.com/pro/dry-clox.html,Dry-Clox
6453,https://www.drugs.com/dry-eye-omega-benefits.html,Dry Eye Omega Benefits
6454,https://www.drugs.com/pro/dry-eye-test.html,Dry Eye Test
6455,https://www.drugs.com/pro/drymax-syrup.html,DryMax Syrup
6456,https://www.drugs.com/pro/dry-socket-paste.html,Dry Socket Paste
6457,https://www.drugs.com/cdi/drysol.html,Drysol
6458,https://www.drugs.com/mtm/drysol-topical.html,Drysol topical
6459,https://www.drugs.com/pro/drytec.html,Drytec
6460,https://www.drugs.com/cons/drytex-topical.html,Drytex Topical
6461,https://www.drugs.com/cons/dryvax.html,Dryvax
6462,https://www.drugs.com/mtm/duac.html,DUAC
6463,https://www.drugs.com/duaklir-pressair.html,Duaklir Pressair
6464,https://www.drugs.com/mtm/dual-action-complete.html,Dual Action Complete
6465,https://www.drugs.com/duavee.html,Duavee
6466,https://www.drugs.com/cons/ducord.html,Ducord
6467,https://www.drugs.com/cdi/duet.html,Duet
6468,https://www.drugs.com/duetact.html,Duetact
6469,https://www.drugs.com/pro/duet-dha.html,Duet DHA
6470,https://www.drugs.com/pro/duet-dha-400.html,Duet DHA 400
6471,https://www.drugs.com/cdi/duet-dha-balanced.html,Duet DHA Balanced
6472,https://www.drugs.com/pro/duetdha-complete.html,DuetDHA Complete
6473,https://www.drugs.com/duexis.html,Duexis
6474,https://www.drugs.com/mtm/dulaglutide.html,Dulaglutide
6475,https://www.drugs.com/cons/dulaglutide-subcutaneous.html,Dulaglutide Subcutaneous
6476,https://www.drugs.com/dulcolax.html,Dulcolax
6477,https://www.drugs.com/cdi/dulcolax-bisacodyl-suppositories.html,Dulcolax (Bisacodyl Suppositories)
6478,https://www.drugs.com/cdi/dulcolax-bisacodyl-tablets.html,Dulcolax (Bisacodyl Tablets)
6479,https://www.drugs.com/cdi/dulcolax-milk-of-magnesia.html,Dulcolax Milk of Magnesia
6480,https://www.drugs.com/dulcolax-stool-softener.html,Dulcolax Stool Softener
6481,https://www.drugs.com/pro/dulcolax-suppository.html,Dulcolax Suppository
6482,https://www.drugs.com/dulera.html,Dulera
6483,https://www.drugs.com/duloxetine.html,Duloxetine
6484,https://www.drugs.com/cdi/duloxetine-capsules.html,Duloxetine Capsules
6485,https://www.drugs.com/cdi/duloxetine-sprinkle-capsules.html,Duloxetine Sprinkle Capsules
6486,https://www.drugs.com/duobrii.html,Duobrii
6487,https://www.drugs.com/pro/duobrii-lotion.html,Duobrii Lotion
6488,https://www.drugs.com/pro/duocaine.html,Duocaine
6489,https://www.drugs.com/mtm/duodote.html,DuoDote
6490,https://www.drugs.com/cons/duofilm-topical.html,Duofilm Topical
6491,https://www.drugs.com/cons/duoforte-27-topical.html,Duoforte 27 Topical
6492,https://www.drugs.com/mtm/duo-fusion.html,Duo Fusion
6493,https://www.drugs.com/pro/duohist-dh.html,Duohist DH
6494,https://www.drugs.com/pro/duo-medihaler.html,Duo-Medihaler
6495,https://www.drugs.com/duoneb.html,DuoNeb
6496,https://www.drugs.com/mtm/duopa.html,Duopa
6497,https://www.drugs.com/cdi/duoplant.html,Duoplant
6498,https://www.drugs.com/cons/duoplant-topical.html,Duoplant Topical
6499,https://www.drugs.com/cons/duo-vil-2-10.html,Duo-Vil 2-10
6500,https://www.drugs.com/cons/duo-vil-2-25.html,Duo-Vil 2-25
6501,https://www.drugs.com/duphalac.html,Duphalac
6502,https://www.drugs.com/mtm/dupilumab.html,Dupilumab
6503,https://www.drugs.com/cons/dupilumab-subcutaneous.html,Dupilumab Subcutaneous
6504,https://www.drugs.com/dupixent.html,Dupixent
6505,https://www.drugs.com/cons/duplex-t-topical.html,Duplex T Topical
6506,https://www.drugs.com/pro/durachol.html,Durachol
6507,https://www.drugs.com/cdi/duraclon.html,Duraclon
6508,https://www.drugs.com/mtm/duraclon-injection.html,Duraclon injection
6509,https://www.drugs.com/mtm/duraflu.html,Duraflu
6510,https://www.drugs.com/mtm/duraganidin-nr.html,Duraganidin NR
6511,https://www.drugs.com/duragesic.html,Duragesic
6512,https://www.drugs.com/mtm/duragesic-100-skin-patch.html,Duragesic-100 skin patch
6513,https://www.drugs.com/cons/duragesic-mat.html,Duragesic Mat
6514,https://www.drugs.com/durahist_d.html,Durahist D
6515,https://www.drugs.com/mtm/duramist-plus.html,Duramist Plus
6516,https://www.drugs.com/cons/duramorph.html,Duramorph
6517,https://www.drugs.com/mtm/duramorph-pf-injection.html,Duramorph PF injection
6518,https://www.drugs.com/pro/durapren-injection.html,Durapren Injection
6519,https://www.drugs.com/cdi/duraproxin.html,DuraProxin
6520,https://www.drugs.com/cdi/duraproxin-es.html,DuraProxin ES
6521,https://www.drugs.com/pro/durasal.html,Durasal
6522,https://www.drugs.com/cons/durasal-topical.html,Durasal Topical
6523,https://www.drugs.com/mtm/duratan-dm.html,DuraTan DM
6524,https://www.drugs.com/mtm/duration.html,Duration
6525,https://www.drugs.com/mtm/duravent-dm.html,Duravent DM
6526,https://www.drugs.com/mtm/duravent-pe.html,Duravent PE
6527,https://www.drugs.com/cdi/duraxin.html,Duraxin
6528,https://www.drugs.com/durezol.html,Durezol
6529,https://www.drugs.com/cons/duricef.html,Duricef
6530,https://www.drugs.com/cdi/duricef-cefadroxil-capsules-and-tablets.html,Duricef (Cefadroxil Capsules and Tablets)
6531,https://www.drugs.com/cdi/duricef-cefadroxil-suspension.html,Duricef (Cefadroxil Suspension)
6532,https://www.drugs.com/mtm/durlaza.html,Durlaza
6533,https://www.drugs.com/cons/durolane.html,Durolane
6534,https://www.drugs.com/mtm/durolane-injection.html,Durolane injection
6535,https://www.drugs.com/mtm/durvalumab.html,Durvalumab
6536,https://www.drugs.com/cons/durvalumab-intravenous.html,Durvalumab Intravenous
6537,https://www.drugs.com/pro/durvet.html,Durvet
6538,https://www.drugs.com/pro/durvet-all-purpose-lubricant.html,Durvet All Purpose Lubricant
6539,https://www.drugs.com/pro/durysta.html,Durysta
6540,https://www.drugs.com/mtm/dutasteride.html,Dutasteride
6541,https://www.drugs.com/pro/dutasteride-capsules.html,Dutasteride Capsules
6542,https://www.drugs.com/mtm/dutasteride-and-tamsulosin.html,Dutasteride and tamsulosin
6543,https://www.drugs.com/pro/dutasteride-and-tamsulosin-capsules.html,Dutasteride and Tamsulosin Capsules
6544,https://www.drugs.com/mtm/dutoprol.html,Dutoprol
6545,https://www.drugs.com/mtm/duvelisib.html,Duvelisib
6546,https://www.drugs.com/duzallo.html,Duzallo
6547,https://www.drugs.com/npp/du-zhong.html,Du Zhong
6548,https://www.drugs.com/dyanavel-xr.html,Dyanavel XR
6549,https://www.drugs.com/dyazide.html,Dyazide
6550,https://www.drugs.com/mtm/dycill.html,Dycill
6551,https://www.drugs.com/cdi/dyclonine.html,Dyclonine
6552,https://www.drugs.com/pro/dyclopro-topical-solution.html,Dyclopro Topical Solution
6553,https://www.drugs.com/pro/dy-g-liquid.html,DY-G Liquid
6554,https://www.drugs.com/cons/dylix.html,Dylix
6555,https://www.drugs.com/cdi/dyloject.html,Dyloject
6556,https://www.drugs.com/pro/dyloject-injection.html,Dyloject Injection
6557,https://www.drugs.com/dymista.html,Dymista
6558,https://www.drugs.com/pro/dynabac-5-0.html,Dynabac 5.0
6559,https://www.drugs.com/mtm/dynacin.html,Dynacin
6560,https://www.drugs.com/pro/dynacin-capsules.html,Dynacin capsules
6561,https://www.drugs.com/mtm/dynacirc.html,Dynacirc
6562,https://www.drugs.com/cons/dynacirc-cr.html,Dynacirc CR
6563,https://www.drugs.com/mtm/dyna-hex.html,Dyna-Hex
6564,https://www.drugs.com/cdi/dyna-hex-2.html,Dyna-Hex 2
6565,https://www.drugs.com/cdi/dyna-hex-4.html,Dyna-Hex 4
6566,https://www.drugs.com/pro/dynamic-kit.html,DyNAmic Kit
6567,https://www.drugs.com/pro/dynamic-plus-kit.html,DyNAmic Plus Kit
6568,https://www.drugs.com/mtm/dynapen.html,Dynapen
6569,https://www.drugs.com/pro/dyphylline-gg.html,Dyphylline-GG
6570,https://www.drugs.com/pro/dyphylline-gg-elixir.html,Dyphylline-GG Elixir
6571,https://www.drugs.com/mtm/dyphylline-and-guaifenesin.html,Dyphylline and guaifenesin
6572,https://www.drugs.com/cdi/dyphylline-and-guaifenesin-liquid.html,Dyphylline and Guaifenesin Liquid
6573,https://www.drugs.com/pro/dyphylline-and-guaifenesin-tablets.html,Dyphylline and Guaifenesin Tablets
6574,https://www.drugs.com/cons/dyphylline-oral-intramuscular.html,"Dyphylline Oral, Intramuscular"
6575,https://www.drugs.com/mtm/dyrenium.html,Dyrenium
6576,https://www.drugs.com/dysport.html,Dysport
6577,https://www.drugs.com/mtm/dytan-d.html,Dytan-D
6578,https://www.drugs.com/mtm/dytan-dm.html,Dytan-DM
6579,https://www.drugs.com/mtm/dytuss.html,Dytuss
6580,https://www.drugs.com/pro/dyzbac.html,Dyzbac
6581,https://www.drugs.com/mtm/ecallantide.html,Ecallantide
6582,https://www.drugs.com/cons/ecallantide-subcutaneous.html,Ecallantide Subcutaneous
6583,https://www.drugs.com/mtm/echinacea.html,Echinacea
6584,https://www.drugs.com/cdi/echothiophate-iodide.html,Echothiophate Iodide
6585,https://www.drugs.com/mtm/echothiophate-iodide-ophthalmic.html,Echothiophate iodide ophthalmic
6586,https://www.drugs.com/cdi/ec-naprosyn.html,EC-Naprosyn
6587,https://www.drugs.com/pro/econasil.html,Econasil
6588,https://www.drugs.com/monograph/,Econazole
6589,https://www.drugs.com/cdi/econazole-cream.html,Econazole Cream
6590,https://www.drugs.com/cdi/econazole-foam.html,Econazole Foam
6591,https://www.drugs.com/mtm/econazole-nitrate.html,Econazole Nitrate
6592,https://www.drugs.com/mtm/econazole-topical.html,Econazole topical
6593,https://www.drugs.com/pro/econochlor.html,Econochlor
6594,https://www.drugs.com/pro/econopred.html,Econopred
6595,https://www.drugs.com/cons/econopred-plus.html,Econopred Plus
6596,https://www.drugs.com/mtm/econtra-ez.html,EContra EZ
